,,,,,,,,,,,,,,,,,,,,,,,,,Move samples,,,,,,,,,,
Activity,StartTime [ISO8601],Duration [s],Calories,Distance [m],HrAvg,Latitude,Longitude,SpeedAvg [km/h],TE,AscentAltitude,AscentTime,DescentAltitude,DescentTime,FlatTime,HighAltitude,LowAltitude,HrMin,HrPeak,SpeedMax,TemperatureAvg,TemperatureMax,TemperatureMin,SampleInterval,Device,LocalTime,Altitude,Distance,EnergyConsumption,HeartRate,SeaLevelPressure,Speed,Temperature,VerticalSpeed,,IBI
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:45,1632,3882,0,0,1016,1.7,26.8,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:46,1632,3882,0,0,1016,1.7,26.8,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:47,1632,3882,0,0,1016,1.7,26.8,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:48,1632,3882,0,0,1016,1.6,26.8,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:49,1632,3888,0,0,1016,1.6,26.8,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:50,1632,3888,0,0,1016,1.6,26.8,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:51,1633,3888,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:52,1633,3888,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:53,1633,3888,0,0,1016,1.6,26.8,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:54,1633,3888,0,0,1016,1.6,26.8,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:55,1633,3897,0,0,1016,1.6,26.8,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:56,1633,3897,0,0,1016,1.6,26.8,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:57,1633,3897,0,0,1016,1.6,26.8,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:58,1633,3897,0,0,1016,1.6,26.8,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:47:59,1633,3897,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:00,1633,3905,0,0,1016,1.6,26.8,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:01,1632,3905,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:02,1632,3905,0,0,1016,1.6,26.8,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:03,1632,3905,0,0,1016,1.6,26.8,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:04,1632,3912,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:05,1632,3912,0,0,1016,1.6,26.8,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:06,1632,3912,0,0,1016,1.6,26.8,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:07,1632,3912,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:08,1632,3912,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:09,1632,3921,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:10,1632,3921,0,0,1016,1.7,26.8,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:11,1632,3921,0,0,1016,1.7,26.8,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:12,1632,3921,0,0,1016,1.7,26.8,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:13,1632,3921,0,0,1016,1.7,26.8,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:14,1632,3930,0,0,1016,1.7,26.8,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:15,1632,3930,0,0,1016,1.7,26.8,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:16,1632,3930,0,0,1016,1.7,26.8,0,,348
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:17,1632,3930,0,0,1016,1.6,26.8,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:18,1632,3935,0,0,1016,1.6,26.8,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:19,1632,3935,0,0,1016,1.6,26.8,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:20,1632,3935,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:21,1632,3935,0,0,1016,1.6,26.9,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:22,1632,3935,0,0,1016,1.6,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:23,1632,3943,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:24,1632,3943,0,0,1016,1.6,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:25,1632,3943,0,0,1016,1.6,26.9,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:26,1632,3943,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:27,1632,3943,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:28,1632,3951,0,0,1016,1.6,26.9,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:29,1632,3951,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:30,1632,3951,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:31,1633,3951,0,0,1016,1.6,26.9,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:32,1633,3951,0,0,1016,1.6,26.9,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:33,1633,3951,0,0,1016,1.6,26.9,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:34,1633,3961,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:35,1633,3961,0,0,1016,1.6,26.9,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:36,1633,3961,0,0,1016,1.6,26.9,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:37,1633,3961,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:38,1633,3961,0,0,1016,1.6,26.9,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:39,1633,3970,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:40,1633,3970,0,0,1016,1.6,26.9,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:41,1633,3970,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:42,1633,3970,0,0,1016,1.6,26.9,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:43,1633,3970,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:44,1633,3977,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:45,1633,3977,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:46,1633,3977,0,0,1016,1.6,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:47,1633,3977,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:48,1633,3983,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:49,1633,3983,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:50,1633,3983,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:51,1633,3988,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:52,1633,3988,0,0,1016,1.6,26.9,0,,348
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:53,1633,3988,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:54,1633,3988,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:55,1633,3988,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:56,1633,3996,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:57,1633,3996,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:58,1633,3996,0,0,1016,1.6,26.9,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:48:59,1633,4001,0,0,1016,1.6,26.9,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:00,1633,4001,0,0,1016,1.6,26.9,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:01,1632,4001,0,0,1016,1.6,26.9,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:02,1632,4005,0,0,1016,1.6,26.9,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:03,1632,4005,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:04,1632,4005,0,0,1016,1.6,26.9,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:05,1632,4005,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:06,1632,4005,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:07,1633,4013,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:08,1633,4013,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:09,1633,4013,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:10,1633,4013,0,0,1016,1.6,26.9,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:11,1634,4013,0,0,1016,1.6,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:12,1634,4021,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:13,1634,4021,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:14,1634,4021,0,0,1016,1.6,26.9,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:15,1634,4026,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:16,1634,4026,0,0,1016,1.6,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:17,1634,4026,0,0,1016,1.6,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:18,1634,4031,0,0,1016,1.6,26.9,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:19,1634,4031,0,0,1016,1.6,26.9,0,,349
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:20,1634,4031,0,0,1016,1.6,26.9,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:21,1634,4036,0,0,1016,1.6,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:22,1634,4036,0,0,1016,1.6,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:23,1634,4036,0,0,1016,1.7,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:24,1634,4042,0,0,1016,1.9,26.9,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:25,1634,4042,0,0,1016,2.2,26.9,0,,349
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:26,1634,4049,0,0,1016,2.4,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:27,1634,4049,0,0,1016,2.7,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:28,1634,4055,0,0,1016,2.9,26.9,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:29,1634,4055,0,0,1016,3.1,26.9,0,,348
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:30,1634,4062,0,0,1016,3.2,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:31,1634,4062,0,0,1016,3.2,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:32,1634,4062,0,0,1016,3.3,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:33,1634,4072,0,0,1016,3.3,26.9,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:34,1634,4072,0,0,1016,3.3,26.9,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:35,1634,4072,0,0,1016,3.3,26.9,0,,349
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:36,1634,4083,0,0,1016,3.3,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:37,1634,4083,0,0,1016,3.3,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:38,1634,4083,0,0,1016,3.4,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:39,1634,4093,0,0,1016,3.3,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:40,1634,4093,0,0,1016,3.3,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:41,1634,4093,0,0,1016,3.3,26.9,0.1,,349
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:42,1634,4103,0,0,1016,3.3,26.9,0.1,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:43,1634,4103,0,0,1016,3.3,26.9,0.1,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:44,1634,4103,0,0,1016,3.3,26.9,0.1,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:45,1634,4113,0,0,1016,3.4,26.9,0.1,,349
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:46,1634,4113,0,0,1016,3.4,26.9,0.1,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:47,1634,4113,0,0,1016,3.4,26.9,0.1,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:48,1634,4123,0,0,1016,3.4,26.9,0.1,,349
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:49,1634,4123,0,0,1016,3.4,26.9,0.1,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:50,1634,4123,0,0,1016,3.4,26.9,0.1,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:51,1634,4133,0,0,1016,3.4,26.9,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:52,1634,4133,0,0,1016,3.4,26.9,0,,348
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:53,1634,4133,0,0,1016,3.4,26.9,0,,350
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:54,1634,4143,0,0,1016,3.3,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:55,1634,4143,6.4,130,1016,3.3,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:56,1634,4143,6.4,130,1016,3.3,26.9,0,,348
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:57,1634,4153,6.4,142,1016,3.4,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:58,1634,4153,6.4,150,1016,3.4,26.9,0,,352
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:49:59,1634,4153,6.4,161,1016,3.4,26.9,0,,349
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:00,1634,4153,6.4,164,1016,3.4,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:01,1635,4168,6.4,166,1016,3.4,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:02,1635,4168,6.4,167,1016,3.4,26.9,0,,353
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:03,1635,4168,6.4,167,1016,3.4,26.9,0,,351
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:04,1635,4168,15,167,1016,3.4,26.9,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:05,1635,4182,15,169,1016,3.4,26.9,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:06,1635,4182,15,168,1016,3.4,26.9,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:07,1635,4182,15,168,1016,3.3,26.9,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:08,1635,4182,15,168,1016,3.2,26.9,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:09,1635,4191,15,168,1016,3,26.9,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:10,1635,4191,15,167,1016,2.9,26.9,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:11,1635,4191,15,166,1016,2.7,26.9,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:12,1635,4191,15,165,1016,2.5,26.9,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:13,1635,4191,15,164,1016,2.4,26.9,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:14,1635,4200,18.5,164,1016,2.3,26.9,0,,367
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:15,1635,4200,18.5,164,1016,2.2,26.9,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:16,1635,4200,18.5,164,1016,2.1,26.9,0,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:17,1635,4200,18.5,164,1016,2.1,26.9,0,,367
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:18,1635,4200,0,0,1016,2,26.9,0,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:19,1635,4200,0,0,1016,1.9,26.9,0,,369
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:20,1635,4210,0,0,1016,1.9,27,0,,368
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:21,1635,4210,0,0,1016,1.9,27,0,,371
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:22,1635,4210,0,0,1016,1.8,27,0,,372
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:23,1635,4210,18.5,162,1016,1.8,27,0,,370
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:24,1635,4210,19.6,161,1016,1.8,27,0,,371
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:25,1635,4210,19.6,160,1016,1.8,27,0,,371
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:26,1635,4220,19.6,159,1016,1.8,27,0,,373
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:27,1635,4220,19.6,158,1016,1.7,27,0,,369
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:28,1635,4220,19.6,158,1016,1.6,27,0,,371
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:29,1635,4220,19.6,158,1016,1.5,27,0,,375
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:30,1635,4220,19.6,158,1016,1.5,27,0,,370
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:31,1635,4220,19.6,158,1016,1.5,27,0,,372
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:32,1635,4228,19.6,158,1016,1.5,27,0,,375
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:33,1635,4228,19.6,158,1016,1.5,27,0,,373
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:34,1635,4228,19.4,158,1016,1.5,27,0,,372
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:35,1635,4228,0,0,1016,1.6,27,0,,373
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:36,1635,4235,19.4,157,1016,1.6,27,0,,372
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:37,1635,4235,19.4,156,1016,1.6,27,0,,374
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:50:38,1635,4235,19.4,156,1016,1.6,27,0,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
